Sat 01:28:24 AM,46.2947,-53.5342,"33,000"
Sat 01:28:56 AM,46.3171,-53.4309,"33,000"
Sat 01:30:01 AM,46.3613,-53.2255,"33,000"
Sat 01:30:31 AM,46.3814,-53.1315,"33,000"
Sat 01:31:31 AM,46.424,-52.9311,"33,000"
Sat 01:32:32 AM,46.4657,-52.7332,"33,000"
Sat 01:33:02 AM,46.486,-52.6363,"33,000"
Sat 01:33:32 AM,46.5021,-52.5589,"33,000"
Sat 01:34:32 AM,46.5462,-52.3456,"33,000"
Sat 01:35:02 AM,46.5662,-52.2482,"33,000"
Sat 01:35:46 AM,46.596,-52.102,"33,000"
Sat 01:36:30 AM,46.6251,-51.9579,"33,000"
Sat 01:37:30 AM,46.6644,-51.7614,"33,000"
Sat 01:38:00 AM,46.6836,-51.6651,"33,000"
Sat 01:38:30 AM,46.7033,-51.5654,"33,000"
Sat 01:39:01 AM,46.722,-51.4706,"33,000"
Sat 01:39:31 AM,46.7421,-51.3683,"33,000"
Sat 01:40:01 AM,46.7612,-51.2706,"33,000"
Sat 01:40:31 AM,46.78,-51.1729,"33,000"
Sat 01:41:01 AM,46.7988,-51.0757,"33,000"
Sat 01:41:31 AM,46.8179,-50.976,"33,000"
Sat 01:42:01 AM,46.8369,-50.8764,"33,000"
Sat 01:42:31 AM,46.8557,-50.7776,"33,000"
Sat 01:43:01 AM,46.874,-50.6808,"33,000"
Sat 01:43:31 AM,46.893,-50.5799,"33,000"
Sat 01:44:01 AM,46.9113,-50.4817,"33,000"
Sat 01:45:02 AM,46.9483,-50.2824,"33,000"
Sat 01:45:32 AM,46.9666,-50.1827,"33,000"
Sat 01:46:32 AM,47.0073,-49.9879,"33,000"
Sat 01:47:22 AM,47.0598,-49.8331,"33,000"
Sat 01:47:52 AM,47.0942,-49.738,"33,000"
Sat 01:48:22 AM,47.1277,-49.6455,"33,000"
Sat 01:48:52 AM,47.16,-49.5559,"33,000"
Sat 01:49:52 AM,47.2,-49.3,"33,000"
Sat 01:50:52 AM,47.2667,-49.1167,"33,000"
Sat 01:51:36 AM,47.3,-48.9833,"33,000"
Sat 01:52:36 AM,47.3833,-48.7833,"33,000"
Sat 01:53:36 AM,47.4333,-48.6,"33,000"
Sat 01:54:36 AM,47.5,-48.4167,"33,000"
Sat 01:55:36 AM,47.5667,-48.2167,"33,000"
Sat 01:56:36 AM,47.6333,-48.05,"33,000"
Sat 01:57:52 AM,47.7,-47.8,"33,000"
Sat 01:58:51 AM,47.7667,-47.6167,"33,000"
Sat 01:59:52 AM,47.8333,-47.4167,"33,000"
Sat 02:00:52 AM,47.9,-47.2333,"33,000"
Sat 02:01:52 AM,47.9667,-47.0333,"33,000"
Sat 02:02:52 AM,48.0167,-46.8333,"33,000"
Sat 02:03:52 AM,48.0833,-46.6667,"33,000"
