Mon 02:02:32 PM,41.5703,-94.5482,"34,000"
Mon 02:03:32 PM,41.4204,-94.5844,"34,000"
Mon 02:04:33 PM,41.2698,-94.6203,"34,000"
Mon 02:05:03 PM,41.2046,-94.6357,"34,000"
Mon 02:05:36 PM,41.117,-94.6562,"34,000"
Mon 02:06:06 PM,41.0386,-94.6749,"34,000"
Mon 02:06:44 PM,40.9446,-94.6971,"34,000"
Mon 02:07:45 PM,40.7919,-94.7328,"34,000"
Mon 02:08:46 PM,40.6414,-94.7681,"34,000"
Mon 02:09:52 PM,40.4792,-94.8057,"34,000"
Mon 02:10:33 PM,40.3731,-94.8296,"34,000"
Mon 02:11:08 PM,40.2845,-94.8375,"34,000"
Mon 02:11:44 PM,40.1941,-94.8449,"34,000"
Mon 02:12:14 PM,40.1386,-94.8498,"34,000"
Mon 02:12:47 PM,40.0354,-94.8583,"34,000"
Mon 02:13:47 PM,39.8861,-94.8713,"34,000"
Mon 02:14:17 PM,39.8021,-94.8785,"34,000"
Mon 02:14:47 PM,39.754,-94.8825,"34,000"
Mon 02:15:17 PM,39.6515,-94.8917,"34,000"
Mon 02:15:47 PM,39.5755,-94.8987,"34,000"
Mon 02:16:19 PM,39.5058,-94.9048,"34,000"
Mon 02:16:49 PM,39.4175,-94.9127,"34,000"
Mon 02:17:20 PM,39.3427,-94.9194,"34,000"
Mon 02:17:50 PM,39.2892,-94.9239,"34,000"
Mon 02:18:22 PM,39.1851,-94.943,"34,000"
Mon 02:18:58 PM,39.1012,-94.9675,"34,000"
Mon 02:19:28 PM,39.0238,-94.9907,"34,000"
Mon 02:19:58 PM,38.9769,-95.0045,"34,000"
Mon 02:20:28 PM,38.8732,-95.0347,"34,000"
Mon 02:20:58 PM,38.8004,-95.0561,"34,000"
Mon 02:21:29 PM,38.7261,-95.0776,"34,000"
Mon 02:21:59 PM,38.6524,-95.099,"34,000"
Mon 02:22:33 PM,38.5654,-95.124,"34,000"
Mon 02:23:34 PM,38.4169,-95.1667,"34,000"
Mon 02:24:36 PM,38.2635,-95.2114,"34,000"
Mon 02:25:38 PM,38.1154,-95.2536,"34,000"
Mon 02:26:41 PM,37.9598,-95.2979,"34,000"
Mon 02:27:41 PM,37.8073,-95.3413,"34,000"
Mon 02:28:41 PM,37.6627,-95.3817,"34,000"
Mon 02:29:11 PM,37.5868,-95.4034,"34,000"
Mon 02:29:41 PM,37.512,-95.4244,"34,000"
Mon 02:30:48 PM,37.344,-95.4718,"34,000"
Mon 02:31:54 PM,37.1904,-95.5147,"34,000"
Mon 02:32:57 PM,37.0572,-95.5513,"34,000"
Mon 02:33:58 PM,36.8779,-95.6011,"34,000"
Mon 02:34:59 PM,36.7237,-95.644,"34,000"
Mon 02:36:02 PM,36.5819,-95.6826,"34,000"
Mon 02:37:02 PM,36.4185,-95.7271,"34,000"
Mon 02:38:03 PM,36.2677,-95.7684,"34,000"
Mon 02:39:10 PM,36.1019,-95.8212,"34,000"
Mon 02:40:10 PM,35.9587,-95.8707,"34,000"
Mon 02:40:57 PM,35.847,-95.9095,"34,000"
Mon 02:41:31 PM,35.7631,-95.9389,"34,000"
Mon 02:42:01 PM,35.6946,-95.9631,"34,000"
Mon 02:42:31 PM,35.6178,-95.9895,"34,000"
Mon 02:43:02 PM,35.5553,-96.011,"34,000"
Mon 02:43:32 PM,35.4763,-96.0385,"34,000"
Mon 02:44:02 PM,35.4059,-96.0628,"34,000"
Mon 02:44:32 PM,35.3346,-96.0877,"34,000"
Mon 02:45:02 PM,35.265,-96.1117,"34,000"
Mon 02:45:32 PM,35.202,-96.1332,"34,000"
Mon 02:46:03 PM,35.1345,-96.1562,"34,000"
Mon 02:46:33 PM,35.0549,-96.1838,"34,000"
Mon 02:47:36 PM,34.9405,-96.2224,"34,000"
Mon 02:48:07 PM,34.8363,-96.2579,"34,000"
Mon 02:48:38 PM,34.7666,-96.2814,"34,000"
Mon 02:49:39 PM,34.6277,-96.3289,"34,000"
Mon 02:50:40 PM,34.5121,-96.3681,"34,000"
Mon 02:51:40 PM,34.3488,-96.4226,"34,000"
Mon 02:52:42 PM,34.2194,-96.466,"34,000"
Mon 02:53:43 PM,34.0801,-96.5125,"34,000"
Mon 02:54:46 PM,33.9245,-96.564,"34,000"
Mon 02:55:47 PM,33.7893,-96.6093,"34,000"
Mon 02:56:42 PM,33.6787,-96.646,"34,000"
Mon 02:57:46 PM,33.5043,-96.6589,"34,000"
Mon 02:58:48 PM,33.3473,-96.647,"34,000"
Mon 02:59:50 PM,33.2097,-96.6367,"34,000"
Mon 03:00:56 PM,33.0279,-96.6231,"34,000"
Mon 03:01:57 PM,32.8666,-96.6115,"34,000"
Mon 03:03:07 PM,32.7099,-96.6001,"33,000"
Mon 03:04:08 PM,32.5428,-96.588,"32,200"
Mon 03:05:08 PM,32.4001,-96.5778,"31,000"
Mon 03:06:08 PM,32.2645,-96.568,"31,000"
Mon 03:07:09 PM,32.1031,-96.5564,"31,000"
Mon 03:08:09 PM,31.957,-96.5459,"31,000"
Mon 03:09:11 PM,31.8208,-96.5362,"31,000"
Mon 03:10:13 PM,31.6732,-96.5256,"31,000"
Mon 03:10:58 PM,31.5542,-96.5162,"31,000"
Mon 03:11:17 PM,31.5193,-96.5071,"31,000"
Mon 03:11:58 PM,31.4243,-96.458,"31,000"
Mon 03:12:15 PM,31.3783,-96.4413,"30,600"
Mon 03:12:32 PM,31.3402,-96.4361,"30,300"
Mon 03:12:47 PM,31.3109,-96.437,"30,100"
Mon 03:13:08 PM,31.2577,-96.4456,"29,300"
Mon 03:14:08 PM,31.1288,-96.4693,"27,100"
Mon 03:14:27 PM,31.0908,-96.4744,"26,400"
Mon 03:14:58 PM,31.0245,-96.4573,"25,500"
Mon 03:15:19 PM,30.9906,-96.4274,"24,900"
Mon 03:15:40 PM,30.9624,-96.397,"24,300"
Mon 03:16:22 PM,30.8937,-96.3206,"22,900"
Mon 03:17:22 PM,30.7987,-96.213,"21,300"
Mon 03:17:52 PM,30.7552,-96.1641,"20,700"
Mon 03:18:11 PM,30.7288,-96.1347,"20,200"
Mon 03:18:41 PM,30.6755,-96.0748,"19,400"
Mon 03:19:13 PM,30.6362,-96.0326,"18,700"
Mon 03:19:43 PM,30.584,-95.9734,"17,800"
Mon 03:20:13 PM,30.5444,-95.9297,"17,200"
Mon 03:20:43 PM,30.4995,-95.8805,"16,400"
Mon 03:21:15 PM,30.453,-95.8336,"15,800"
Mon 03:21:46 PM,30.4117,-95.7922,"15,200"
Mon 03:22:16 PM,30.3691,-95.7512,"14,600"
Mon 03:22:46 PM,30.33,-95.713,"13,800"
Mon 03:23:16 PM,30.2935,-95.6774,"13,000"
Mon 03:23:31 PM,30.2726,-95.6623,"12,600"
Mon 03:24:32 PM,30.1881,-95.6425,"11,500"
Mon 03:24:43 PM,30.1804,-95.6393,"11,200"
Mon 03:24:58 PM,30.1497,-95.6253,"10,800"
Mon 03:25:15 PM,30.1319,-95.6053,"10,700"
Mon 03:25:36 PM,30.1193,-95.575,"10,400"
Mon 03:25:51 PM,30.1106,-95.5467,"10,000"
Mon 03:26:06 PM,30.1033,-95.5228,"9,600"
Mon 03:26:21 PM,30.0965,-95.4975,"9,400"
Mon 03:26:39 PM,30.0927,-95.4702,"9,100"
Mon 03:27:04 PM,30.0924,-95.4309,"8,600"
Mon 03:27:19 PM,30.0925,-95.4073,"8,300"
Mon 03:27:34 PM,30.0925,-95.3858,"8,000"
Mon 03:27:49 PM,30.0926,-95.3659,"7,600"
Mon 03:28:04 PM,30.0926,-95.3434,"7,400"
Mon 03:28:19 PM,30.0927,-95.3269,"7,200"
Mon 03:28:34 PM,30.0928,-95.3039,"6,900"
Mon 03:28:49 PM,30.0928,-95.2838,"6,600"
Mon 03:29:04 PM,30.0928,-95.265,"6,400"
Mon 03:29:19 PM,30.0928,-95.2436,"6,200"
Mon 03:29:34 PM,30.0927,-95.2222,"6,000"
Mon 03:29:49 PM,30.0926,-95.205,"5,800"
Mon 03:30:04 PM,30.0926,-95.1842,"5,500"
Mon 03:30:19 PM,30.0927,-95.165,"5,400"
Mon 03:30:34 PM,30.0926,-95.1459,"5,200"
Mon 03:30:49 PM,30.0926,-95.1272,"5,100"
Mon 03:31:04 PM,30.0926,-95.1085,"4,800"
Mon 03:31:20 PM,30.0904,-95.0889,"4,600"
Mon 03:31:36 PM,30.0799,-95.0728,"4,300"
Mon 03:31:53 PM,30.0644,-95.0658,"4,100"
Mon 03:32:10 PM,30.0444,-95.067,"3,800"
Mon 03:32:25 PM,30.0304,-95.0735,"3,700"
Mon 03:32:49 PM,30.0157,-95.0966,"3,500"
Mon 03:33:04 PM,30.0111,-95.1051,"3,400"
Mon 03:33:22 PM,30.0074,-95.1283,"3,300"
Mon 03:33:37 PM,30.0074,-95.1414,"3,200"
Mon 03:33:52 PM,30.0073,-95.158,"3,000"
Mon 03:34:07 PM,30.0073,-95.1715,"2,700"
Mon 03:34:22 PM,30.0073,-95.1859,"2,500"
Mon 03:34:37 PM,30.0073,-95.2011,"2,200"
Mon 03:34:52 PM,30.0073,-95.2133,"2,000"
Mon 03:35:07 PM,30.0072,-95.2288,"1,700"
Mon 03:35:22 PM,30.0073,-95.2419,"1,500"
Mon 03:35:37 PM,30.0073,-95.2552,"1,300"
Mon 03:35:52 PM,30.0073,-95.2664,"1,100"
Mon 03:36:07 PM,30.0072,-95.2782,900
Mon 03:36:22 PM,30.0072,-95.2899,700
